bid,delayTime,epic,expiry,high,instrumentName,instrumentType,lotSize,low,marketStatus,netChange,offer,otcTradeable,percentageChange,scalingFactor,streamingPricesAvailable,updateTime,updateTimeUTC1286.9,0,KB.D.OZTELE.IFD.IP,-,1295.3,Australia 200 Communications,SECTORS,10,1272.5,TRADEABLE,20.4,1292.1,True,1.61,1,True,-1705000,00:31:35
1286.9,0,KB.D.OZTELE.IFM.IP,-,1295.3,Australia 200 Communications (A$2 Mini Contract),SECTORS,2,1272.5,TRADEABLE,20.4,1292.1,True,1.61,1,True,-1705000,00:31:35
2734.2,0,KB.D.OZCOND.IFD.IP,-,2748.3,Consumer Disc.,SECTORS,10,2721.3,TRADEABLE,13.7,2745.2,True,0.5,1,True,-1675000,00:32:05
2734.2,0,KB.D.OZCOND.IFM.IP,-,2748.3,Consumer Disc. (A$2 Mini Contract),SECTORS,2,2721.3,TRADEABLE,13.7,2745.2,True,0.5,1,True,-1675000,00:32:05
13169.3,0,KB.D.OZCONSUM.IFD.IP,-,13235.0,Consumer Staples,SECTORS,10,13140.5,TRADEABLE,50.7,13222.1,True,0.39,1,True,-1675000,00:32:05
13169.3,0,KB.D.OZCONSUM.IFM.IP,-,13235.0,Consumer Staples (A$2 Mini Contract),SECTORS,2,13140.5,TRADEABLE,50.7,13222.1,True,0.39,1,True,-1675000,00:32:05
11540.6,0,KB.D.OZENER.IFD.IP,-,11612.7,Energy,SECTORS,10,11466.0,TRADEABLE,37.1,11586.8,True,0.32,1,True,-1675000,00:32:05
11540.6,0,KB.D.OZENER.IFM.IP,-,11612.7,Energy (A$2 Mini Contract),SECTORS,2,11466.0,TRADEABLE,37.1,11586.8,True,0.32,1,True,-1675000,00:32:05
6061.5,0,KB.D.OZFINL.IFD.IP,-,6091.0,Financials,SECTORS,10,6041.5,TRADEABLE,5.4,6085.7,True,0.09,1,True,-1675000,00:32:05
6061.5,0,KB.D.OZFINL.IFM.IP,-,6091.0,Financials (A$2 Mini Contract),SECTORS,2,6041.5,TRADEABLE,5.4,6085.7,True,0.09,1,True,-1675000,00:32:05
41228.1,0,KB.D.OZHEALTH.IFD.IP,-,41421.6,Health,SECTORS,10,40984.4,TRADEABLE,3.0,41393.3,True,0.01,1,True,-1675000,00:32:05
41228.1,0,KB.D.OZHEALTH.IFM.IP,-,41421.6,Health (A$2 Mini Contract),SECTORS,2,40984.4,TRADEABLE,3.0,41393.3,True,0.01,1,True,-1675000,00:32:05
7175.8,0,KB.D.OZINDU.IFD.IP,-,7218.0,Industrials,SECTORS,10,7171.7,TRADEABLE,1.1,7204.6,True,0.02,1,True,-1675000,00:32:05
7175.8,0,KB.D.OZINDU.IFM.IP,-,7218.0,Industrials (A$2 Mini Contract),SECTORS,2,7171.7,TRADEABLE,1.1,7204.6,True,0.02,1,True,-1675000,00:32:05
1451.3,0,KB.D.OZIT.IFD.IP,-,1457.1,IT,SECTORS,10,1443.1,TRADEABLE,9.2,1457.1,True,0.64,1,True,-1645000,00:32:35
1451.3,0,KB.D.OZIT.IFM.IP,-,1457.1,IT (A$2 Mini Contract),SECTORS,2,1443.1,TRADEABLE,9.2,1457.1,True,0.64,1,True,-1645000,00:32:35
13584.7,0,KB.D.OZMATR.IFD.IP,-,13656.1,Materials,SECTORS,10,13526.1,TRADEABLE,111.5,13639.1,True,0.83,1,True,-1615000,00:33:05
13584.7,0,KB.D.OZMATR.IFM.IP,-,13656.1,Materials (A$2 Mini Contract),SECTORS,2,13526.1,TRADEABLE,111.5,13639.1,True,0.83,1,True,-1615000,00:33:05
8147.4,0,KB.D.OZUTILI.IFD.IP,-,8200.5,Utilities,SECTORS,10,8112.1,TRADEABLE,89.9,8180.0,True,1.11,1,True,-1615000,00:33:05
8147.4,0,KB.D.OZUTILI.IFM.IP,-,8200.5,Utilities (A$2 Mini Contract),SECTORS,2,8112.1,TRADEABLE,89.9,8180.0,True,1.11,1,True,-1615000,00:33:05
5092.0,0,KB.D.AERO.CASH.IP,-,5116.0,Aerospace and Defence,SECTORS,10,5072.0,EDITS_ONLY,-2.0,5102.0,True,-0.04,1,True,55800000,16:30:00
3689.0,0,KB.D.BANKS.CASH.IP,-,3706.0,Banks,SECTORS,10,3672.0,EDITS_ONLY,6.0,3697.0,True,0.15,1,True,56129000,16:35:29
3689.0,0,KB.D.BANKS.IFM.IP,-,3706.0,Banks (Â£2 Mini Contract),SECTORS,2,3672.0,EDITS_ONLY,6.0,3697.0,True,0.15,1,True,56129000,16:35:29
25369.0,0,KB.D.DRINKS.CASH.IP,-,25528.0,Beverages,SECTORS,10,25107.0,EDITS_ONLY,317.0,25419.0,True,1.26,1,True,56126000,16:35:26
13006.0,0,KB.D.CHEMS.CASH.IP,-,12999.0,Chemicals,SECTORS,10,12767.0,EDITS_ONLY,255.0,13032.0,True,2.0,1,True,56128000,16:35:28
6906.0,0,KB.D.BUILD.CASH.IP,-,6933.0,Construction and Materials,SECTORS,10,6817.0,EDITS_ONLY,169.0,6920.0,True,2.5,1,True,56125000,16:35:25
7717.0,0,KB.D.ELECTY.CASH.IP,-,7834.0,Electricity,SECTORS,10,7736.0,EDITS_ONLY,-89.0,7732.0,True,-1.14,1,True,56129000,16:35:29
8622.0,0,KB.D.EE.CASH.IP,-,8644.0,Electronic and Electrical Equipment,SECTORS,10,8451.0,EDITS_ONLY,162.0,8639.0,True,1.92,1,True,56115000,16:35:15
10573.0,0,KB.D.INV.CASH.IP,-,10579.0,Equity Investment Instruments,SECTORS,10,10519.0,EDITS_ONLY,62.0,10595.0,True,0.59,1,True,56437000,16:40:37
12119.0,0,KB.D.SPECFINAN.CASH.IP,-,12156.0,Financial Services,SECTORS,10,11999.0,EDITS_ONLY,168.0,12143.0,True,1.41,1,True,56130000,16:35:30
2222.0,0,KB.D.PHONES.CASH.IP,-,2253.0,Fixed Line Telecommunications,SECTORS,10,2222.0,EDITS_ONLY,-29.0,2227.0,True,-1.27,1,True,56121000,16:35:21
3870.0,0,KB.D.FDR.CASH.IP,-,3894.0,Food and Drug Retailers,SECTORS,10,3863.0,EDITS_ONLY,-1.0,3878.0,True,-0.03,1,True,56126000,16:35:26
7931.0,0,KB.D.FOOD.CASH.IP,-,7953.0,Food Producers,SECTORS,10,7775.0,EDITS_ONLY,123.0,7947.0,True,1.58,1,True,56129000,16:35:29
5108.0,0,KB.D.WATER.CASH.IP,-,5157.0,Gas Water and Multiutilities,SECTORS,10,5106.0,EDITS_ONLY,0.0,5118.0,True,-0.0,1,True,56121000,16:35:21
6220.0,0,KB.D.GINDU.CASH.IP,-,6265.0,General Industrials,SECTORS,10,6188.0,EDITS_ONLY,15.0,6232.0,True,0.24,1,True,56127000,16:35:27
6220.0,0,KB.D.GINDU.IFM.IP,-,6265.0,General Industrials (Â£2 Mini Contract),SECTORS,10,6188.0,EDITS_ONLY,15.0,6232.0,True,0.24,1,True,56127000,16:35:27
2331.0,0,KB.D.RETAIL.CASH.IP,-,2347.0,General Retailers,SECTORS,10,2327.0,EDITS_ONLY,10.0,2336.0,True,0.43,1,True,56130000,16:35:30
2331.0,0,KB.D.RETAIL.IFM.IP,-,2347.0,General Retailers (Â£2 Mini Contract),SECTORS,2,2327.0,EDITS_ONLY,10.0,2336.0,True,0.43,1,True,56130000,16:35:30
8213.0,0,KB.D.HEALTH.CASH.IP,-,8262.0,Health Care Equipment and Services,SECTORS,10,8127.0,EDITS_ONLY,2.0,8229.0,True,0.02,1,True,56129000,16:35:29
17005.0,0,KB.D.HSEHLD.CASH.IP,-,17096.0,Household Goods and Home Construction,SECTORS,10,16928.0,EDITS_ONLY,135.0,17039.0,True,0.8,1,True,55800000,16:30:00
20844.0,0,KB.D.MID250.CASH.IP,-,20885.0,FTSE Mid 250,SECTORS,10,20697.0,EDITS_ONLY,162.0,20886.0,True,0.78,1,True,56437000,16:40:37
20844.0,0,KB.D.MID250.IFM.IP,-,20885.0,FTSE Mid 250 (Â£2 Mini Contract),SECTORS,2,20697.0,EDITS_ONLY,162.0,20886.0,True,0.78,1,True,56437000,16:40:37
5768.0,0,KB.D.TK.CASH.IP,-,5789.0,Techmark,SECTORS,10,5727.0,EDITS_ONLY,34.0,5779.0,True,0.59,1,True,56129000,16:35:29
5768.0,0,KB.D.TK.IFM.IP,-,5789.0,Techmark (Â£2 Mini Contract),SECTORS,2,5727.0,EDITS_ONLY,34.0,5779.0,True,0.59,1,True,56129000,16:35:29
13104.0,0,KB.D.ENGINE.CASH.IP,-,13166.0,Industrial Engineering,SECTORS,10,12966.0,EDITS_ONLY,118.0,13130.0,True,0.91,1,True,56129000,16:35:29
2365.0,0,KB.D.BUS.CASH.IP,-,2383.0,Industrial Transportation,SECTORS,10,2317.0,EDITS_ONLY,56.0,2370.0,True,2.4,1,True,56118000,16:35:18
7538.0,0,KB.D.LIFE.CASH.IP,-,7570.0,Life Insurance,SECTORS,10,7484.0,EDITS_ONLY,23.0,7553.0,True,0.3,1,True,56125000,16:35:25
8810.0,0,KB.D.MEDIA.CASH.IP,-,8865.0,Media,SECTORS,10,8799.0,EDITS_ONLY,6.0,8828.0,True,0.07,1,True,56130000,16:35:30
18531.0,0,KB.D.MINING.CASH.IP,-,18595.0,Mining,SECTORS,10,18419.0,EDITS_ONLY,129.0,18568.0,True,0.7,1,True,56128000,16:35:28
18531.0,0,KB.D.MINING.IFM.IP,-,18595.0,Mining (Â£2 Mini Contract),SECTORS,2,18419.0,EDITS_ONLY,129.0,18568.0,True,0.7,1,True,56128000,16:35:28
3101.0,0,KB.D.INSURANCE.CASH.IP,-,3104.0,Non-life Insurance,SECTORS,10,3057.0,EDITS_ONLY,50.0,3107.0,True,1.65,1,True,56121000,16:35:21
8230.0,0,KB.D.OIL.CASH.IP,-,8368.0,Oil and Gas Producers,SECTORS,10,8225.0,EDITS_ONLY,-100.0,8246.0,True,-1.2,1,True,56115000,16:35:15
7953.0,0,KB.D.OILEQUIP.CASH.IP,-,8226.0,Oil Equipment and Services,SECTORS,10,7885.0,EDITS_ONLY,-100.0,7969.0,True,-1.24,1,True,56123000,16:35:23
39261.31,0,KB.D.PGOODS.CASH.IP,-,39517.4,Personal Goods,SECTORS,10,38776.49,EDITS_ONLY,328.9,39339.91,True,0.84,1,True,56124000,16:35:24
17554.0,0,KB.D.PHARMA.IFM.IP,-,17612.0,Pharmaceuticals (Â£2 Mini Contract),SECTORS,2,17352.0,EDITS_ONLY,92.0,17607.0,True,0.53,1,True,56128000,16:35:28
17563.0,0,KB.D.PHARMA.CASH.IP,-,17603.0,Pharmaceuticals and Biotechnology,SECTORS,10,17361.0,EDITS_ONLY,92.0,17598.0,True,0.53,1,True,56128000,16:35:28
3208.0,0,KB.D.REAL.CASH.IP,-,3224.0,Real Estate Investment Trusts,SECTORS,10,3179.0,EDITS_ONLY,24.0,3214.0,True,0.76,1,True,56130000,16:35:30
2172.0,0,KB.D.SOFT.CASH.IP,-,2183.0,Software and Computer Services,SECTORS,10,2145.0,EDITS_ONLY,12.0,2176.0,True,0.55,1,True,56126000,16:35:26
9316.0,0,KB.D.SUPPORT.CASH.IP,-,9346.0,Support Services,SECTORS,10,9186.0,EDITS_ONLY,78.0,9334.0,True,0.85,1,True,56126000,16:35:26
31627.0,0,KB.D.TOBACCO.CASH.IP,-,31971.0,Tobacco,SECTORS,10,31541.0,EDITS_ONLY,-203.0,31690.0,True,-0.64,1,True,56121000,16:35:21
31627.0,0,KB.D.TOBACCO.IFM.IP,-,31971.0,Tobacco (Â£2 Mini Contract),SECTORS,2,31541.0,EDITS_ONLY,-203.0,31690.0,True,-0.64,1,True,56121000,16:35:21
10108.0,0,KB.D.HOTELS.CASH.IP,-,10189.0,Travel and Leisure,SECTORS,10,10036.0,EDITS_ONLY,-169.0,10128.0,True,-1.64,1,True,56124000,16:35:24
